,"Tag, Score",Count
3624,"Row(_1='python-2.7', _2=0)",20
3625,"Row(_1='virtualenv', _2=0)",3
3626,"Row(_1='traefik', _2=0)",3
3627,"Row(_1='azure-iot-hub', _2=1)",1
3628,"Row(_1='nrwl', _2=2)",1
3629,"Row(_1='ambient', _2=2)",1
3630,"Row(_1='shapes', _2=0)",4
3631,"Row(_1='express', _2=3)",2
3632,"Row(_1='node-postgres', _2=3)",1
3633,"Row(_1='dbt', _2=0)",2
3634,"Row(_1='yii', _2=-1)",1
3635,"Row(_1='nosuchelementexception', _2=0)",1
3636,"Row(_1='mount', _2=0)",1
3637,"Row(_1='cifs', _2=0)",1
3638,"Row(_1='mounted-volumes', _2=0)",1
3639,"Row(_1='sql-update', _2=0)",5
3640,"Row(_1='angular-reactive-forms', _2=1)",3
3641,"Row(_1='mockmvc', _2=1)",1
3642,"Row(_1='datastore', _2=1)",2
3643,"Row(_1='data-storage', _2=1)",1
3644,"Row(_1='twos-complement', _2=0)",1
3645,"Row(_1='express-validator', _2=0)",3
3646,"Row(_1='starlark', _2=0)",1
3647,"Row(_1='3d', _2=1)",4
3648,"Row(_1='comparison', _2=0)",1
3649,"Row(_1='composer-php', _2=1)",1
3650,"Row(_1='typo3-10.x', _2=1)",2
3651,"Row(_1='moralis', _2=0)",2
3652,"Row(_1='ios', _2=-1)",14
3653,"Row(_1='nfc', _2=-1)",1
3654,"Row(_1='iot', _2=-1)",1
3655,"Row(_1='rfid', _2=-1)",1
3656,"Row(_1='xcode', _2=-1)",7
3657,"Row(_1='swift-package-manager', _2=-1)",1
3658,"Row(_1='joblib', _2=0)",2
3659,"Row(_1='pixel', _2=0)",6
3660,"Row(_1='http-status-code-404', _2=0)",8
3661,"Row(_1='flexbox', _2=1)",7
3662,"Row(_1='elementtree', _2=0)",1
3663,"Row(_1='image', _2=-1)",4
3664,"Row(_1='yii2', _2=0)",5
3665,"Row(_1='pjax', _2=0)",3
3666,"Row(_1='subplot', _2=0)",6
3667,"Row(_1='types', _2=0)",17
3668,"Row(_1='plot', _2=1)",11
3669,"Row(_1='legend', _2=1)",3
3670,"Row(_1='sankey-diagram', _2=1)",1
3671,"Row(_1='ssh-keygen', _2=0)",1
3672,"Row(_1='coordinates', _2=0)",4
3673,"Row(_1='fbx', _2=0)",2
3674,"Row(_1='orika', _2=0)",1
3675,"Row(_1='video-processing', _2=0)",4
3676,"Row(_1='gnome', _2=0)",1
3677,"Row(_1='screen-recording', _2=0)",3
3678,"Row(_1='linkerd', _2=1)",1
3679,"Row(_1='colors', _2=3)",1
3680,"Row(_1='type-inference', _2=1)",5
3681,"Row(_1='graphql-js', _2=0)",4
3682,"Row(_1='postgraphile', _2=0)",1
3683,"Row(_1='geolocation', _2=0)",6
3684,"Row(_1='react-native-maps', _2=0)",1
3685,"Row(_1='hbase', _2=1)",2
3686,"Row(_1='apache-zookeeper', _2=1)",1
3687,"Row(_1='janusgraph', _2=1)",1
3688,"Row(_1='google-cloud-bigtable', _2=1)",1
3689,"Row(_1='chainlink', _2=3)",1
3690,"Row(_1='chainlink-keepers', _2=3)",1
3691,"Row(_1='django-contenttypes', _2=0)",1
3692,"Row(_1='django-generic-relations', _2=0)",1
3693,"Row(_1='nlp', _2=-1)",2
3694,"Row(_1='attributeerror', _2=-1)",1
3695,"Row(_1='huggingface-transformers', _2=-1)",2
3696,"Row(_1='responsecache', _2=0)",1
3697,"Row(_1='rust', _2=4)",2
3698,"Row(_1='axios', _2=1)",9
3699,"Row(_1='upload', _2=1)",1
3700,"Row(_1='sapui5', _2=0)",7
3701,"Row(_1='arangodb', _2=0)",2
3702,"Row(_1='pyside', _2=0)",3
3703,"Row(_1='mockmvc', _2=0)",4
3704,"Row(_1='glsl', _2=2)",1
3705,"Row(_1='raymarching', _2=2)",1
3706,"Row(_1='anylogic', _2=0)",4
3707,"Row(_1='systemdynamics', _2=0)",1
3708,"Row(_1='networking', _2=2)",1
3709,"Row(_1='iteration', _2=0)",5
3710,"Row(_1='geopandas', _2=0)",9
3711,"Row(_1='bounding-box', _2=0)",3
3712,"Row(_1='spring-cloud-sleuth', _2=0)",6
3713,"Row(_1='parcelable', _2=0)",1
3714,"Row(_1='extjs6-classic', _2=0)",1
3715,"Row(_1='pseudocode', _2=0)",3
3716,"Row(_1='uuid', _2=-1)",1
3717,"Row(_1='java-11', _2=-1)",1
3718,"Row(_1='package.json', _2=0)",11
3719,"Row(_1='asp.net-core', _2=3)",1
3720,"Row(_1='razor-pages', _2=3)",1
3721,"Row(_1='google-play', _2=-1)",1
3722,"Row(_1='keystore', _2=-1)",1
3723,"Row(_1='google-play-console', _2=-1)",1
3724,"Row(_1='deprecated', _2=0)",2
3725,"Row(_1='telephonymanager', _2=0)",1
3726,"Row(_1='phone-state-listener', _2=0)",1
3727,"Row(_1='python-poetry', _2=0)",4
3728,"Row(_1='modulenotfounderror', _2=0)",2
3729,"Row(_1='rhel7', _2=0)",1
3730,"Row(_1='cisco', _2=0)",3
3731,"Row(_1='netconf', _2=0)",1
3732,"Row(_1='contextmenu', _2=0)",5
3733,"Row(_1='react-hooks', _2=-1)",3
3734,"Row(_1='concatenation', _2=0)",8
3735,"Row(_1='jsonify', _2=0)",1
3736,"Row(_1='swift', _2=2)",16
3737,"Row(_1='llvm', _2=2)",2
3738,"Row(_1='c++11', _2=3)",2
3739,"Row(_1='constructor', _2=3)",1
3740,"Row(_1='destructor', _2=3)",1
3741,"Row(_1='move-semantics', _2=3)",1
3742,"Row(_1='r-markdown', _2=1)",7
3743,"Row(_1='r-plotly', _2=1)",4
3744,"Row(_1='xelatex', _2=1)",2
3745,"Row(_1='pureconfig', _2=1)",1
3746,"Row(_1='model-view-controller', _2=1)",2
3747,"Row(_1='laravel-8', _2=1)",12
3748,"Row(_1='linker-errors', _2=0)",2
3749,"Row(_1='flask-restful', _2=0)",4
3750,"Row(_1='spring-data', _2=1)",4
3751,"Row(_1='xmlreader', _2=0)",1
3752,"Row(_1='gunicorn', _2=0)",13
3753,"Row(_1='xero-api', _2=0)",2
3754,"Row(_1='xero', _2=0)",2
3755,"Row(_1='google-cloud-identity', _2=0)",1
3756,"Row(_1='rest', _2=-1)",3
3757,"Row(_1='cherrypy', _2=-1)",1
3758,"Row(_1='http-method', _2=-1)",1
3759,"Row(_1='luabind', _2=0)",1
3760,"Row(_1='glob', _2=0)",8
3761,"Row(_1='streaming', _2=0)",5
3762,"Row(_1='aws-pinpoint', _2=0)",1
3763,"Row(_1='apache-camel-aws-kinesis', _2=0)",1
3764,"Row(_1='nullpointerexception', _2=0)",11
3765,"Row(_1='nullreferenceexception', _2=0)",2
3766,"Row(_1='lazy-loading', _2=0)",3
3767,"Row(_1='angular-universal', _2=0)",3
3768,"Row(_1='router-outlet', _2=0)",1
3769,"Row(_1='generics', _2=0)",14
3770,"Row(_1='woocommerce', _2=-1)",3
3771,"Row(_1='discount', _2=-1)",1
3772,"Row(_1='html', _2=-2)",29
3773,"Row(_1='angular', _2=-2)",5
3774,"Row(_1='typescript', _2=-2)",4
3775,"Row(_1='imageview', _2=1)",1
3776,"Row(_1='comments', _2=1)",1
3777,"Row(_1='prometheus-net', _2=0)",1
3778,"Row(_1='wso2is', _2=0)",2
3779,"Row(_1='next.js', _2=3)",4
3780,"Row(_1='prisma', _2=3)",1
3781,"Row(_1='exchangelib', _2=0)",2
3782,"Row(_1='google-app-engine', _2=0)",10
3783,"Row(_1='google-cloud-run', _2=0)",5
3784,"Row(_1='dplyr', _2=2)",8
3785,"Row(_1='common-table-expression', _2=-1)",1
3786,"Row(_1='loops', _2=-2)",1
3787,"Row(_1='math', _2=-2)",3
3788,"Row(_1='amadeus', _2=0)",1
3789,"Row(_1='outlook-addin', _2=0)",4
3790,"Row(_1='office-addins', _2=0)",7
3791,"Row(_1='outlook-web-addins', _2=0)",4
3792,"Row(_1='linux', _2=-1)",12
3793,"Row(_1='installation', _2=-1)",2
3794,"Row(_1='android-facebook', _2=0)",1
3795,"Row(_1='exif', _2=0)",1
3796,"Row(_1='npm-package', _2=0)",2
3797,"Row(_1='bootstrap-5', _2=1)",5
3798,"Row(_1='logistic-regression', _2=0)",4
3799,"Row(_1='statsmodels', _2=0)",2
3800,"Row(_1='swagger', _2=0)",10
3801,"Row(_1='nswag', _2=0)",3
3802,"Row(_1='reporting-services', _2=0)",11
3803,"Row(_1='reportingservices-2005', _2=0)",1
3804,"Row(_1='sqlreportingservice', _2=0)",1
3805,"Row(_1='mime-types', _2=0)",2
3806,"Row(_1='catalog', _2=0)",2
3807,"Row(_1='pytorch', _2=-1)",3
3808,"Row(_1='yolo', _2=-1)",3
3809,"Row(_1='yolov5', _2=-1)",1
3810,"Row(_1='jpql', _2=0)",1
3811,"Row(_1='nativequery', _2=0)",2
3812,"Row(_1='hibernate-native-query', _2=0)",1
3813,"Row(_1='google-forms', _2=1)",2
3814,"Row(_1='jetpack', _2=0)",1
3815,"Row(_1='youtube-data-api', _2=0)",5
3816,"Row(_1='checkbox', _2=-2)",1
3817,"Row(_1='flutter-web', _2=1)",7
3818,"Row(_1='middleware', _2=0)",6
3819,"Row(_1='wsgi', _2=0)",1
3820,"Row(_1='openshift', _2=1)",1
3821,"Row(_1='qtcharts', _2=0)",2
3822,"Row(_1='qt6', _2=0)",2
3823,"Row(_1='bitbucket-pipelines', _2=0)",4
3824,"Row(_1='opc-ua', _2=1)",2
3825,"Row(_1='2d', _2=0)",2
3826,"Row(_1='textures', _2=0)",3
3827,"Row(_1='opengl-es-2.0', _2=0)",1
3828,"Row(_1='kubernetes-ingress', _2=5)",1
3829,"Row(_1='nginx-ingress', _2=5)",1
3830,"Row(_1='nba-api', _2=0)",1
3831,"Row(_1='amazon-ecr', _2=0)",2
3832,"Row(_1='react-native', _2=3)",7
3833,"Row(_1='debugging', _2=3)",1
3834,"Row(_1='containers', _2=0)",13
3835,"Row(_1='hash', _2=0)",6
3836,"Row(_1='twig', _2=1)",1
3837,"Row(_1='qtcharts', _2=1)",1
3838,"Row(_1='docker', _2=3)",6
3839,"Row(_1='google-cloud-platform', _2=3)",4
3840,"Row(_1='discord.py', _2=3)",2
3841,"Row(_1='google-cloud-run', _2=3)",2
3842,"Row(_1='use-effect', _2=0)",8
3843,"Row(_1='datagridview', _2=0)",6
3844,"Row(_1='max', _2=-1)",2
3845,"Row(_1='min', _2=-1)",1
3846,"Row(_1='z3', _2=0)",6
3847,"Row(_1='z3py', _2=0)",5
3848,"Row(_1='nashorn', _2=0)",1
3849,"Row(_1='javax.script', _2=0)",1
3850,"Row(_1='nlp', _2=1)",6
3851,"Row(_1='spacy', _2=1)",5
3852,"Row(_1='named-entity-recognition', _2=1)",1
3853,"Row(_1='spacy-3', _2=1)",2
3854,"Row(_1='interpolation', _2=0)",4
3855,"Row(_1='react-query', _2=0)",5
3856,"Row(_1='fonts', _2=0)",11
3857,"Row(_1='styles', _2=0)",7
3858,"Row(_1='external', _2=0)",2
3859,"Row(_1='sdl', _2=-1)",2
3860,"Row(_1='directx-12', _2=-1)",1
3861,"Row(_1='directxtk', _2=-1)",1
3862,"Row(_1='audio', _2=0)",26
3863,"Row(_1='video', _2=0)",14
3864,"Row(_1='gstreamer-1.0', _2=0)",2
3865,"Row(_1='python-gstreamer', _2=0)",1
3866,"Row(_1='azure-devops', _2=1)",10
3867,"Row(_1='azure-pipelines', _2=1)",5
3868,"Row(_1='aggregate-functions', _2=0)",4
3869,"Row(_1='mysql-error-1111', _2=0)",1
3870,"Row(_1='pagespeed', _2=0)",5
3871,"Row(_1='wagtail-streamfield', _2=0)",1
3872,"Row(_1='pihole', _2=0)",1
3873,"Row(_1='jooq', _2=1)",8
3874,"Row(_1='simpleflatmapper', _2=1)",1
3875,"Row(_1='tidyverse', _2=0)",20
3876,"Row(_1='microsoft-ui-automation', _2=0)",1
3877,"Row(_1='oracle', _2=-3)",3
3878,"Row(_1='oracle11g', _2=-3)",1
3879,"Row(_1='oracle10g', _2=-3)",1
3880,"Row(_1='nsattributedstring', _2=0)",2
3881,"Row(_1='nuget-package-restore', _2=0)",1
3882,"Row(_1='class', _2=1)",11
3883,"Row(_1='constructor', _2=1)",7
3884,"Row(_1='physijs', _2=1)",1
3885,"Row(_1='instance', _2=0)",4
3886,"Row(_1='autoscaling', _2=0)",4
3887,"Row(_1='sift', _2=0)",2
3888,"Row(_1='template-matching', _2=0)",1
3889,"Row(_1='stdout', _2=1)",1
3890,"Row(_1='child-process', _2=1)",1
3891,"Row(_1='println', _2=1)",1
3892,"Row(_1='compare', _2=0)",8
3893,"Row(_1='comparator', _2=0)",2
3894,"Row(_1='easy-peasy', _2=0)",1
3895,"Row(_1='typeorm', _2=1)",5
3896,"Row(_1='formik-material-ui', _2=0)",2
3897,"Row(_1='csv', _2=2)",5
3898,"Row(_1='neo4j', _2=2)",1
3899,"Row(_1='cypher', _2=2)",1
3900,"Row(_1='jolt', _2=0)",3
3901,"Row(_1='image', _2=2)",2
3902,"Row(_1='lda', _2=2)",1
3903,"Row(_1='python', _2=-3)",33
3904,"Row(_1='list', _2=-3)",12
3905,"Row(_1='dataframe', _2=-3)",6
3906,"Row(_1='opengl', _2=1)",1
3907,"Row(_1='textures', _2=1)",1
3908,"Row(_1='texture-mapping', _2=1)",1
3909,"Row(_1='texture2d', _2=1)",1
3910,"Row(_1='c++', _2=8)",1
3911,"Row(_1='language-lawyer', _2=8)",1
3912,"Row(_1='variadic-templates', _2=8)",1
3913,"Row(_1='c++20', _2=8)",1
3914,"Row(_1='c++-concepts', _2=8)",1
3915,"Row(_1='rust', _2=3)",5
3916,"Row(_1='serde', _2=3)",1
3917,"Row(_1='jasper-reports', _2=0)",6
3918,"Row(_1='xcframework', _2=0)",1
3919,"Row(_1='raster', _2=0)",7
3920,"Row(_1='qgis', _2=0)",1
3921,"Row(_1='pyqgis', _2=0)",1
3922,"Row(_1='geopackage', _2=0)",1
3923,"Row(_1='graphql', _2=-1)",5
3924,"Row(_1='visual-c++-6', _2=0)",1
3925,"Row(_1='windows-11', _2=0)",1
3926,"Row(_1='reverse-proxy', _2=-1)",1
3927,"Row(_1='net-http', _2=-1)",1
3928,"Row(_1='angular13', _2=-1)",1
3929,"Row(_1='estimation', _2=0)",2
3930,"Row(_1='qtquickcontrols2', _2=1)",1
3931,"Row(_1='grep', _2=0)",7
3932,"Row(_1='find', _2=0)",8
3933,"Row(_1='xargs', _2=0)",1
3934,"Row(_1='javascript-objects', _2=0)",8
3935,"Row(_1='astronomy', _2=1)",1
3936,"Row(_1='healpy', _2=1)",1
3937,"Row(_1='vb.net', _2=2)",2
3938,"Row(_1='function', _2=2)",4
3939,"Row(_1='recursion', _2=2)",4
3940,"Row(_1='legend', _2=0)",6
3941,"Row(_1='r-leaflet', _2=0)",4
3942,"Row(_1='wso2', _2=0)",6
3943,"Row(_1='wso2-am', _2=0)",4
3944,"Row(_1='json.net', _2=0)",8
3945,"Row(_1='breadcrumbs', _2=1)",1
3946,"Row(_1='matlab', _2=1)",11
3947,"Row(_1='convex-optimization', _2=1)",1
3948,"Row(_1='cvx', _2=1)",1
3949,"Row(_1='cvxr', _2=1)",1
3950,"Row(_1='qt-quick', _2=0)",1
3951,"Row(_1='pyqt6', _2=0)",3
3952,"Row(_1='react-day-picker', _2=0)",1
3953,"Row(_1='model-view-controller', _2=-1)",3
3954,"Row(_1='icomparer', _2=-1)",1
3955,"Row(_1='python', _2=-4)",7
3956,"Row(_1='string', _2=-4)",2
3957,"Row(_1='format', _2=-4)",1
3958,"Row(_1='java.util.logging', _2=0)",1
3959,"Row(_1='pokeapi', _2=0)",1
3960,"Row(_1='excel-2016', _2=0)",3
3961,"Row(_1='displayobject', _2=0)",1
3962,"Row(_1='numba', _2=0)",3
3963,"Row(_1='test-coverage', _2=0)",2
3964,"Row(_1='project-reactor', _2=0)",8
3965,"Row(_1='flux', _2=0)",4
3966,"Row(_1='windows-community-toolkit', _2=0)",1
3967,"Row(_1='winui-3', _2=0)",2
3968,"Row(_1='windows-template-studio', _2=0)",1
3969,"Row(_1='windows-app-sdk', _2=0)",2
3970,"Row(_1='apache-flink', _2=1)",3
3971,"Row(_1='checkpointing', _2=1)",1
3972,"Row(_1='cakephp', _2=0)",1
3973,"Row(_1='dart-null-safety', _2=0)",6
3974,"Row(_1='vertex', _2=0)",3
3975,"Row(_1='skew', _2=0)",1
3976,"Row(_1='drift', _2=0)",1
3977,"Row(_1='firefox', _2=1)",5
3978,"Row(_1='skew', _2=1)",1
3979,"Row(_1='blurry', _2=1)",1
3980,"Row(_1='uml', _2=1)",2
3981,"Row(_1='plantuml', _2=1)",1
3982,"Row(_1='spyder', _2=0)",6
3983,"Row(_1='backend', _2=0)",18
3984,"Row(_1='drag-and-drop', _2=1)",3
3985,"Row(_1='gojs', _2=1)",1
3986,"Row(_1='encoding', _2=1)",4
3987,"Row(_1='utf-8', _2=1)",4
3988,"Row(_1='pandas', _2=-1)",24
3989,"Row(_1='temporary-files', _2=0)",2
3990,"Row(_1='pre-commit-hook', _2=0)",1
3991,"Row(_1='magenta', _2=0)",1
3992,"Row(_1='csc', _2=0)",1
3993,"Row(_1='double', _2=-2)",1
3994,"Row(_1='spring-data-neo4j', _2=0)",2
3995,"Row(_1='xxd', _2=0)",1
3996,"Row(_1='mod-rewrite', _2=0)",7
3997,"Row(_1='symfony5', _2=0)",6
3998,"Row(_1='mapbox', _2=0)",4
3999,"Row(_1='mapbox-gl-js', _2=0)",3
4000,"Row(_1='mapbox-gl', _2=0)",1
4001,"Row(_1='vagrant', _2=1)",1
4002,"Row(_1='virtualbox', _2=1)",1
4003,"Row(_1='amd', _2=1)",1
4004,"Row(_1='details-tag', _2=0)",1
4005,"Row(_1='slash', _2=0)",1
4006,"Row(_1='unit-testing', _2=-1)",1
4007,"Row(_1='mocking', _2=-1)",2
4008,"Row(_1='go-testing', _2=-1)",1
4009,"Row(_1='matlab', _2=2)",2
4010,"Row(_1='amazon-emr', _2=1)",3
4011,"Row(_1='aws-cloud9', _2=1)",2
4012,"Row(_1='flex-lexer', _2=2)",1
4013,"Row(_1='stdio', _2=2)",1
4014,"Row(_1='cran', _2=2)",1
4015,"Row(_1='zend-framework', _2=-1)",1
4016,"Row(_1='middleware', _2=-1)",1
4017,"Row(_1='mezzio', _2=-1)",1
4018,"Row(_1='llvm', _2=0)",7
4019,"Row(_1='objcopy', _2=0)",1
4020,"Row(_1='omniauth', _2=0)",2
4021,"Row(_1='rails-api', _2=0)",1
4022,"Row(_1='argument-error', _2=0)",1
4023,"Row(_1='wordpress-plugin-creation', _2=1)",1
4024,"Row(_1='konvajs', _2=1)",1
4025,"Row(_1='konva', _2=1)",1
4026,"Row(_1='zingchart', _2=0)",1
4027,"Row(_1='criteria', _2=0)",2
4028,"Row(_1='index-match', _2=0)",1
4029,"Row(_1='javafx', _2=0)",6
4030,"Row(_1='media-player', _2=0)",1
4031,"Row(_1='byte', _2=0)",5
4032,"Row(_1='unpack', _2=0)",1
4033,"Row(_1='google-bigquery', _2=-3)",1
4034,"Row(_1='airflow', _2=-3)",1
4035,"Row(_1='matplotlib', _2=-2)",1
4036,"Row(_1='machine-learning', _2=-2)",1
4037,"Row(_1='mnist', _2=-2)",2
4038,"Row(_1='react-state', _2=1)",2
4039,"Row(_1='react-forms', _2=1)",3
4040,"Row(_1='quicksort', _2=0)",3
4041,"Row(_1='dataframe', _2=3)",7
4042,"Row(_1='data-structures', _2=3)",2
4043,"Row(_1='structure', _2=3)",1
4044,"Row(_1='python-camelot', _2=0)",2
4045,"Row(_1='mrtk', _2=0)",2
4046,"Row(_1='mr-spectatorview', _2=0)",1
4047,"Row(_1='tensorflow', _2=2)",6
4048,"Row(_1='virtualenv', _2=2)",1
4049,"Row(_1='reticulate', _2=2)",1
4050,"Row(_1='lidar', _2=0)",1
4051,"Row(_1='android-emulator-plugin', _2=0)",1
4052,"Row(_1='intersection-observer', _2=0)",2
4053,"Row(_1='tabs', _2=0)",8
4054,"Row(_1='keylistener', _2=0)",1
4055,"Row(_1='alt', _2=0)",1
4056,"Row(_1='android-adapter', _2=1)",2
4057,"Row(_1='android-viewpager2', _2=1)",1
4058,"Row(_1='sage', _2=0)",1
4059,"Row(_1='flutter-dependencies', _2=0)",12
4060,"Row(_1='flutter-animation', _2=0)",3
4061,"Row(_1='flutter-test', _2=0)",6
4062,"Row(_1='google-cloud-ml', _2=0)",2
4063,"Row(_1='google-cloud-vertex-ai', _2=0)",5
4064,"Row(_1='kfp', _2=0)",1
4065,"Row(_1='syntax-error', _2=-1)",1
4066,"Row(_1='innerhtml', _2=-1)",2
4067,"Row(_1='select', _2=-2)",2
4068,"Row(_1='concurrency', _2=-2)",1
4069,"Row(_1='grafana', _2=0)",15
4070,"Row(_1='rancher', _2=0)",4
4071,"Row(_1='persistent-volumes', _2=0)",1
4072,"Row(_1='virtual-functions', _2=0)",1
4073,"Row(_1='nsdateformatter', _2=0)",1
4074,"Row(_1='python-click', _2=0)",3
4075,"Row(_1='googletest', _2=-1)",1
4076,"Row(_1='ansible', _2=1)",8
4077,"Row(_1='google-cloud-storage', _2=1)",6
4078,"Row(_1='squarespace', _2=0)",1
4079,"Row(_1='git', _2=3)",2
4080,"Row(_1='nptl', _2=0)",1
4081,"Row(_1='mariadb', _2=3)",1
4082,"Row(_1='shopware', _2=3)",1
4083,"Row(_1='webautomation', _2=0)",1
4084,"Row(_1='aws-serverless', _2=1)",2
4085,"Row(_1='aws-sam', _2=1)",2
4086,"Row(_1='aws-sam-cli', _2=1)",2
4087,"Row(_1='puppeteer', _2=1)",4
4088,"Row(_1='python-sphinx', _2=0)",3
4089,"Row(_1='doxygen', _2=0)",3
4090,"Row(_1='multi-index', _2=0)",4
4091,"Row(_1='linux-kernel', _2=1)",3
4092,"Row(_1='mmap', _2=1)",1
4093,"Row(_1='framebuffer', _2=1)",1
4094,"Row(_1='cmd', _2=1)",2
4095,"Row(_1='newman', _2=1)",1
4096,"Row(_1='postman-newman', _2=1)",1
4097,"Row(_1='floating-point', _2=0)",6
4098,"Row(_1='language-lawyer', _2=0)",1
4099,"Row(_1='c11', _2=0)",1
4100,"Row(_1='security', _2=1)",6
4101,"Row(_1='wildfly', _2=1)",1
4102,"Row(_1='elytron', _2=1)",1
4103,"Row(_1='jakarta-ee-security-api', _2=1)",1
4104,"Row(_1='push-notification', _2=0)",14
4105,"Row(_1='capacitor', _2=0)",5
4106,"Row(_1='opengl', _2=2)",1
4107,"Row(_1='linux-kernel', _2=2)",1
4108,"Row(_1='linux-device-driver', _2=2)",1
4109,"Row(_1='raspberry-pi4', _2=2)",1
4110,"Row(_1='dynamodb-queries', _2=0)",6
4111,"Row(_1='amazon-dynamodb-dax', _2=0)",1
4112,"Row(_1='go-gorm', _2=1)",1
4113,"Row(_1='recursive-datastructures', _2=0)",1
4114,"Row(_1='drm', _2=0)",1
4115,"Row(_1='mpeg-dash', _2=0)",2
4116,"Row(_1='widevine', _2=0)",2
4117,"Row(_1='mex', _2=0)",1
4118,"Row(_1='legacy-code', _2=0)",1
4119,"Row(_1='compiler-options', _2=0)",1
4120,"Row(_1='std-ranges', _2=2)",1
4121,"Row(_1='pointers', _2=-2)",3
4122,"Row(_1='computed-properties', _2=0)",1
4123,"Row(_1='certificate', _2=1)",3
4124,"Row(_1='bouncycastle', _2=1)",1
4125,"Row(_1='signing', _2=1)",2
4126,"Row(_1='asn.1', _2=1)",1
4127,"Row(_1='file-conversion', _2=1)",1
4128,"Row(_1='optimization', _2=2)",1
4129,"Row(_1='curve-fitting', _2=2)",1
4130,"Row(_1='lmfit', _2=2)",1
4131,"Row(_1='c', _2=3)",10
4132,"Row(_1='gcc', _2=3)",2
4133,"Row(_1='floating-point', _2=3)",2
4134,"Row(_1='clang', _2=3)",2
4135,"Row(_1='half-precision-float', _2=3)",1
4136,"Row(_1='react-select', _2=0)",6
4137,"Row(_1='react-tooltip', _2=0)",2
4138,"Row(_1='pymol', _2=0)",1
4139,"Row(_1='react-devtools', _2=0)",1
4140,"Row(_1='conditional-statements', _2=0)",10
4141,"Row(_1='dplyr', _2=1)",25
4142,"Row(_1='purrr', _2=1)",2
4143,"Row(_1='tibble', _2=1)",2
4144,"Row(_1='packet-loss', _2=0)",1
4145,"Row(_1='encoding', _2=0)",13
4146,"Row(_1='base45', _2=0)",1
4147,"Row(_1='strapi', _2=1)",3
4148,"Row(_1='roslyn', _2=0)",2
4149,"Row(_1='c#-6.0', _2=0)",1
4150,"Row(_1='roslyn-code-analysis', _2=0)",2
4151,"Row(_1='perfect-scrollbar', _2=0)",1
4152,"Row(_1='siddhi', _2=0)",2
4153,"Row(_1='shiny', _2=1)",21
4154,"Row(_1='reactable', _2=1)",1
4155,"Row(_1='vis.js', _2=1)",1
4156,"Row(_1='mstest', _2=0)",2
4157,"Row(_1='imagemagick', _2=0)",2
4158,"Row(_1='tesseract', _2=0)",7
4159,"Row(_1='laravel-mix-vue3', _2=0)",1
4160,"Row(_1='vectorization', _2=0)",4
4161,"Row(_1='monaco-editor', _2=0)",1
4162,"Row(_1='language-server-protocol', _2=0)",2
4163,"Row(_1='dom-events', _2=1)",6
4164,"Row(_1='service', _2=0)",9
4165,"Row(_1='repository-pattern', _2=0)",2
4166,"Row(_1='oracle', _2=2)",5
4167,"Row(_1='plsql', _2=2)",4
4168,"Row(_1='oracle-apps', _2=2)",1
4169,"Row(_1='mariadb', _2=0)",27
4170,"Row(_1='strcmp', _2=1)",2
4171,"Row(_1='xamarin.android', _2=0)",10
4172,"Row(_1='reactiveui', _2=0)",3
4173,"Row(_1='akavache', _2=0)",1
4174,"Row(_1='coldfusion', _2=0)",1
4175,"Row(_1='azure-aks', _2=0)",12
4176,"Row(_1='azure-acr', _2=0)",1
4177,"Row(_1='google-ads-data-hub', _2=0)",1
4178,"Row(_1='maze', _2=0)",1
4179,"Row(_1='hls.js', _2=0)",1
4180,"Row(_1='aws-media-convert', _2=0)",1
4181,"Row(_1='hikaricp', _2=0)",3
4182,"Row(_1='structure', _2=0)",4
4183,"Row(_1='recurrent-neural-network', _2=0)",5
4184,"Row(_1='topology', _2=0)",2
4185,"Row(_1='shopping-cart', _2=2)",1
4186,"Row(_1='i18next-http-backend', _2=0)",1
4187,"Row(_1='firebase-app-distribution', _2=0)",1
4188,"Row(_1='heroku', _2=-1)",1
4189,"Row(_1='gmail', _2=-1)",2
4190,"Row(_1='phpmailer', _2=-1)",2
4191,"Row(_1='c#', _2=-6)",1
4192,"Row(_1='praw', _2=0)",1
4193,"Row(_1='rectangles', _2=0)",1
4194,"Row(_1='date', _2=4)",2
4195,"Row(_1='validation', _2=4)",1
4196,"Row(_1='normal-distribution', _2=0)",3
4197,"Row(_1='custom-post-type', _2=0)",3
4198,"Row(_1='taxonomy', _2=0)",2
4199,"Row(_1='custom-taxonomy', _2=0)",2
4200,"Row(_1='taxonomy-terms', _2=0)",1
4201,"Row(_1='nosql', _2=1)",5
4202,"Row(_1='soa', _2=1)",1
4203,"Row(_1='visual-studio-code', _2=-1)",8
4204,"Row(_1='mailgun', _2=0)",1
4205,"Row(_1='google-compute-engine', _2=1)",3
4206,"Row(_1='gcloud', _2=1)",2
4207,"Row(_1='this', _2=0)",4
4208,"Row(_1='xslt', _2=0)",20
4209,"Row(_1='xslt-1.0', _2=0)",2
4210,"Row(_1='xslt-2.0', _2=0)",5
4211,"Row(_1='psychopy', _2=0)",1
4212,"Row(_1='parallel-port', _2=0)",1
4213,"Row(_1='kubeflow', _2=0)",2
4214,"Row(_1='sqlite-net-pcl', _2=0)",1
4215,"Row(_1='sql', _2=2)",24
4216,"Row(_1='gaps-and-islands', _2=2)",1
4217,"Row(_1='extended-properties', _2=0)",1
4218,"Row(_1='nexus', _2=1)",3
